IncidentId,IcmLink,IsMissingRCA,IsTriaged,StartOfWeek,LookingDate,CreateDate,ModifiedDate,MitigateDate,ResolveDate,MonitorId,RoutingId,OwningTenantId,OwningTenantName,OwningTeamId,OwningTeamName,OwningContactAlias,Severity,Status,InactiveInDays,Title,RootCauseId,RCATitle,RCADescription,ResponsibleTeamName,ResponsibleTeamId,Tags,RunnerName,RunnerInstance,Region,Phase,TestPhase,RunnerFlavor,SubscriptionId,FailureType,IcmAutoCorrelation,HowFixed,Mitigation,RepairItems,SeverityDowngradeBy,SeverityDowngradeType,FinalTeamGroup
709431467,https://portal.microsofticm.com/imp/v5/incidents/details/709431467/summary,0,1,2025-11-09 00:00:00+00:00,2025-11-12 05:14:00.390000+00:00,2025-11-11 02:44:34.933000+00:00,2025-11-13 22:35:58.613000+00:00,2025-11-12 05:14:00.390000+00:00,,azfRNC-VipMobility-CP-V2,MDM://RNC_TRIAGE,10045,Cloudnet,82812,RNC,vizho,25,MITIGATED,0,[Control Path: RNC] Runner Name: AzNetToolsRunners.VipMobilityRunner Region: useast2euap Instance: azfRNCVipMobilityRunneruseast2euapProd Phase: UpdateLbAssociationToIp2Dynamic,8179648,[Control Path: RNC] Runner Name: AzNetToolsRunners.VipMobilityRunner Region: useast2euap Instance: azfRNCVipMobilityRunneruseast2euapProd Phase: UpdateLbAssociationToIp2Dynamic,,CLOUDNET\RNC,82812,[],AzNetToolsRunners.VipMobilityRunner,azfRNCVipMobilityRunneruseast2euapProd,useast2euap,UpdateLbAssociationToIp2Dynamic,Others,azfRNC,686820bf-26f6-42bc-9711-95bb202fae50,Testing Failure,0,Transient,transient...,,jex,DRI,Xinyan Team
709576754,https://portal.microsofticm.com/imp/v5/incidents/details/709576754/summary,0,1,2025-11-09 00:00:00+00:00,2025-11-11 14:06:32.827000+00:00,2025-11-11 10:38:21.203000+00:00,2025-11-11 14:07:11.757000+00:00,2025-11-11 14:06:32.827000+00:00,,azf-PERunner-CP-V2,MDM://RNM_TRIAGE,10045,Cloudnet,10661,RNM,v-srisko,2,MITIGATED,0,[Control Path: PrivateLink] Runner Name: AzNetToolsRunners.PERunner Region: europenorth Instance: azfPERunnereuropenorthPaireuropewestProd Phase: PE-Create,8167898,[Control Path: PrivateLink] Runner Name: AzNetToolsRunners.PERunner Region: europenorth Instance: azfPERunnereuropenorthPaireuropewestProd Phase: PE-Create,,CLOUDNET\RNM,10661,"[""M365 Incident Linking""]",AzNetToolsRunners.PERunner,azfPERunnereuropenorthPaireuropewestProd,europenorth,PE-Create,Others,azf,fd28eb6f-9ab2-48e7-b6b0-80593608ee25,Testing Failure,0,Other,Monitors evalauting healthy,,N/A,N/A,Xinyan Team
709672962,https://portal.microsofticm.com/imp/v5/incidents/details/709672962/summary,0,1,2025-11-09 00:00:00+00:00,2025-11-14 01:45:13.557000+00:00,2025-11-11 16:07:50.847000+00:00,2025-11-14 01:45:27.517000+00:00,2025-11-14 01:45:13.557000+00:00,,azf-AzsmApiMgdRsvdVip-CP,MDM://nsmplus,10045,Cloudnet,60163,ManagedNetworkController,ankursood,2,MITIGATED,0,[Control Path: NSMPlus-AzSM] Runner Name: AzNetToolsRunners.AzsmApiMgdRsvdVip Region: europewest Instance: azfSpdSlbv1AzsmApiMgdRsvdVipeuropewestProd Phase: DeleteRG,8219734,[Control Path: NSMPlus-AzSM] Runner Name: AzNetToolsRunners.AzsmApiMgdRsvdVip Region: europewest Instance: azfSpdSlbv1AzsmApiMgdRsvdVipeuropewestProd Phase: DeleteRG,,CLOUDNET\ManagedNetworkController,60163,"[""M365 Incident Linking""]",AzNetToolsRunners.AzsmApiMgdRsvdVip,azfSpdSlbv1AzsmApiMgdRsvdVipeuropewestProd,europewest,DeleteRG,Delete RG,azfSpdSlbv1,ee357190-cfac-458b-b601-3fc48dab4010,Delete RG,0,Fixed with Ad-Hoc steps,Runners were disabled. Snehlata confirmed in offline teams chat that no exceptions are seen anymore. Team is working on the fix.,,N/A,N/A,Xinyan Team
709690491,https://portal.microsofticm.com/imp/v5/incidents/details/709690491/summary,0,0,2025-11-09 00:00:00+00:00,2025-11-12 06:02:58.817000+00:00,2025-11-11 17:03:07.793000+00:00,2025-11-12 06:02:58.813000+00:00,2025-11-12 06:02:58.817000+00:00,,azf-AnmCPPublic-Sev25,MDM://AzureNetworkManager,10045,Cloudnet,60163,ManagedNetworkController,camenichols,25,MITIGATED,0,[Control Path: AVNMCP] Runner Name: AzNetToolsRunners.AnmCPPublicRoutingCommit Region: taiwann Instance: azfAnmCPPublicRoutingCommittaiwannProd,,,,,,[],AzNetToolsRunners.AnmCPPublicRoutingCommit,,taiwann,AggregatedPhase,Others,,,AggregatedPhase,0,,Incident is mitigated by the monitor azf-AnmCPPublic-Sev25 because the watchdogs associated with this incident have reported healthy at least 10 times in last 269.9 mins for resource resource://AzNetToolsRunners/azf-AnmCPPublic-CP-RunnerInstance/taiwann_azfAnmCPPublicRoutingCommittaiwannProd_AzNetToolsRunners.AnmCPPublicRoutingCommit.,,N/A,N/A,Xinyan Team
709719683,https://portal.microsofticm.com/imp/v5/incidents/details/709719683/summary,0,1,2025-11-09 00:00:00+00:00,2025-11-14 01:43:05.667000+00:00,2025-11-11 18:30:37.833000+00:00,2025-11-14 01:44:35.370000+00:00,2025-11-14 01:43:05.667000+00:00,,azf-AzsmApiMgdVipIlb-CP,MDM://nsmplus,10045,Cloudnet,60163,ManagedNetworkController,ankursood,2,MITIGATED,0,[Control Path: NSMPlus-AzSM] Runner Name: AzNetToolsRunners.AzsmApiMgdVipIlb Region: europewest Instance: azfSpdSlbv1AzsmApiMgdVipIlbeuropewestProd Phase: DeleteRG,8219724,[Control Path: NSMPlus-AzSM] Runner Name: AzNetToolsRunners.AzsmApiMgdVipIlb Region: europewest Instance: azfSpdSlbv1AzsmApiMgdVipIlbeuropewestProd Phase: DeleteRG,,CLOUDNET\ManagedNetworkController,60163,"[""M365 Incident Linking""]",AzNetToolsRunners.AzsmApiMgdVipIlb,azfSpdSlbv1AzsmApiMgdVipIlbeuropewestProd,europewest,DeleteRG,Delete RG,azfSpdSlbv1,ee357190-cfac-458b-b601-3fc48dab4010,Delete RG,0,Fixed with Ad-Hoc steps,Runners were disabled. Snehlata confirmed in offline teams chat that no exceptions are seen anymore. Team is working on the fix.,,N/A,N/A,Xinyan Team
709747054,https://portal.microsofticm.com/imp/v5/incidents/details/709747054/summary,0,0,2025-11-09 00:00:00+00:00,2025-11-11 19:53:39.010000+00:00,2025-11-11 19:53:39.010000+00:00,2025-11-17 19:11:38.380000+00:00,,,azf-DNSRunner-CP,MDM://nsmplus,10045,Cloudnet,67334,NsmPlus,joshuastrain,2,ACTIVE,165,[Control Path: RNM] Runner Name: AzNetToolsRunners.DNSRunner Region: useast Instance: azfDNSRunneruseastProd Phase: ScaleVMSS-PutVmss,,,,,,[],AzNetToolsRunners.DNSRunner,azfDNSRunneruseastProd,useast,ScaleVMSS-PutVmss,Others,azf,15aa9ba4-9bd3-499f-ba12-9a5736d0cd68,Testing Failure,0,,,,N/A,N/A,Xinyan Team
709909246,https://portal.microsofticm.com/imp/v5/incidents/details/709909246/summary,0,0,2025-11-09 00:00:00+00:00,2025-11-13 18:41:13.400000+00:00,2025-11-12 04:33:04.093000+00:00,2025-11-13 18:41:13.430000+00:00,2025-11-13 18:41:13.400000+00:00,,azf-AnmCPPublic-Sev25,MDM://AzureNetworkManager,10045,Cloudnet,60163,ManagedNetworkController,ankursood,25,MITIGATED,0,[Control Path: AVNMCP] Runner Name: AzNetToolsRunners.AnmCPPublicRoutingCommit Region: uscentraleuap Instance: azfAnmCPPublicRoutingCommituscentraleuapProd,,,,,,[],AzNetToolsRunners.AnmCPPublicRoutingCommit,,uscentraleuap,AggregatedPhase,Others,,,AggregatedPhase,0,,Incident is mitigated by the monitor azf-AnmCPPublic-Sev25 because the watchdogs associated with this incident have reported healthy at least 10 times in last 270.1 mins for resource resource://AzNetToolsRunners/azf-AnmCPPublic-CP-RunnerInstance/uscentraleuap_azfAnmCPPublicRoutingCommituscentraleuapProd_AzNetToolsRunners.AnmCPPublicRoutingCommit.,,N/A,N/A,Xinyan Team
709989380,https://portal.microsofticm.com/imp/v5/incidents/details/709989380/summary,0,1,2025-11-09 00:00:00+00:00,2025-11-12 13:50:26.750000+00:00,2025-11-12 09:02:16.990000+00:00,2025-11-12 13:52:30.510000+00:00,2025-11-12 13:50:26.750000+00:00,,azfRNC-PrivateLinkIPBasedPLSDestinationIPChange-CP-V2,MDM://RNC_TRIAGE,10045,Cloudnet,71271,SDNAppliance,weixchen,2,MITIGATED,0,[Control Path: PrivateLink][PLS UDR]  Runner Name: AzNetToolsRunners.PrivateLinkIPBasedPLSDestinationIPChange Region: useast2euap Instance: azfHybridRncPlsPrivateLinkIPBasedPLSDestinationIPChangeuseast2euapProd Phase: InitialDeployment,8185255,[Control Path: PrivateLink][PLS UDR]  Runner Name: AzNetToolsRunners.PrivateLinkIPBasedPLSDestinationIPChange Region: useast2euap Instance: azfHybridRncPlsPrivateLinkIPBasedPLSDestinationIPChangeuseast2euapProd Phase: InitialDeployment,,CLOUDNET\SDNAppliance,71271,"[""M365 Incident Linking""]",AzNetToolsRunners.PrivateLinkIPBasedPLSDestinationIPChange,azfHybridRncPlsPrivateLinkIPBasedPLSDestinationIPChangeuseast2euapProd,useast2euap,InitialDeployment,Deployment RG,azfHybridRncPls,77c3f3ce-0781-4bec-bd1b-694d780a058a,Deployment,0,Transient,Monitor is healthy since more than 120 mins.,,N/A,N/A,Other Teams
710032478,https://portal.microsofticm.com/imp/v5/incidents/details/710032478/summary,0,1,2025-11-09 00:00:00+00:00,2025-11-12 11:27:01.543000+00:00,2025-11-12 11:27:01.543000+00:00,2025-11-13 14:05:59.500000+00:00,,,azf-PrivateLinkIPBasedPLS-CP-V2,MDM://RNM_TRIAGE,10045,Cloudnet,71271,SDNAppliance,trdey,3,ACTIVE,169,[Control Path: PrivateLink][PLS UDR]  Runner Name: AzNetToolsRunners.PrivateLinkIPbasedPLSRunner Region: useast2euap Instance: azfPrivateLinkIPbasedPLSRunneruseast2euapProd Phase: InitialDeployment,,,,CLOUDNET\SDNAppliance,71271,"[""M365 Incident Linking""]",AzNetToolsRunners.PrivateLinkIPbasedPLSRunner,azfPrivateLinkIPbasedPLSRunneruseast2euapProd,useast2euap,InitialDeployment,Deployment RG,azf,8437f7ce-62ad-4141-aa5d-1eac599b3871,Deployment,0,,,,trdey,DRI,Other Teams
710269074,https://portal.microsofticm.com/imp/v5/incidents/details/710269074/summary,0,0,2025-11-09 00:00:00+00:00,2025-11-13 19:11:09.240000+00:00,2025-11-12 22:41:19.117000+00:00,2025-11-13 19:11:09.257000+00:00,2025-11-13 19:11:09.240000+00:00,,azf-AnmCPPublic-Sev25,MDM://AzureNetworkManager,10045,Cloudnet,60163,ManagedNetworkController,ankursood,25,MITIGATED,0,[Control Path: AVNMCP] Runner Name: AzNetToolsRunners.AnmCPPublicRoutingCommit Region: uswest3 Instance: azfAnmCPPublicRoutingCommituswest3Prod,,,,,,[],AzNetToolsRunners.AnmCPPublicRoutingCommit,,uswest3,AggregatedPhase,Others,,,AggregatedPhase,0,,Incident is mitigated by the monitor azf-AnmCPPublic-Sev25 because the watchdogs associated with this incident have reported healthy at least 10 times in last 270.0 mins for resource resource://AzNetToolsRunners/azf-AnmCPPublic-CP-RunnerInstance/uswest3_azfAnmCPPublicRoutingCommituswest3Prod_AzNetToolsRunners.AnmCPPublicRoutingCommit.,,N/A,N/A,Xinyan Team
710409570,https://portal.microsofticm.com/imp/v5/incidents/details/710409570/summary,0,1,2025-11-09 00:00:00+00:00,2025-11-14 06:15:53.147000+00:00,2025-11-13 06:08:08.130000+00:00,2025-11-14 06:18:24.760000+00:00,2025-11-14 06:15:53.147000+00:00,,azf-PrivateLinkIPBasedPLSDestinationIPChange-CP-V2,MDM://RNM_TRIAGE,10045,Cloudnet,71271,SDNAppliance,pbhuvana,2,MITIGATED,0,[Control Path: PrivateLink][PLS UDR]  Runner Name: AzNetToolsRunners.PrivateLinkIPBasedPLSDestinationIPChange Region: useast2euap Instance: azfPrivateLinkIPBasedPLSDestinationIPChangeuseast2euapProd Phase: InitialDeployment,8222052,[Control Path: PrivateLink][PLS UDR]  Runner Name: AzNetToolsRunners.PrivateLinkIPBasedPLSDestinationIPChange Region: useast2euap Instance: azfPrivateLinkIPBasedPLSDestinationIPChangeuseast2euapProd Phase: InitialDeployment,,CLOUDNET\SDNAppliance,71271,"[""FailedToUpdateEnrResourceToVnc""]",AzNetToolsRunners.PrivateLinkIPBasedPLSDestinationIPChange,azfPrivateLinkIPBasedPLSDestinationIPChangeuseast2euapProd,useast2euap,InitialDeployment,Deployment RG,azf,77c3f3ce-0781-4bec-bd1b-694d780a058a,Deployment,0,False Alarm,Initial Deployment succeeded.,,N/A,N/A,Other Teams
710498500,https://portal.microsofticm.com/imp/v5/incidents/details/710498500/summary,0,1,2025-11-09 00:00:00+00:00,2025-12-02 04:02:07.453000+00:00,2025-11-13 11:00:05.793000+00:00,2025-12-02 04:02:51.433000+00:00,2025-12-02 04:02:07.453000+00:00,,azf-RnmAsgUpdateAfterDeletingVM-CP-V2,MDM://RNM_TRIAGE,10045,Cloudnet,62378,NMAgent,viveknehra,2,MITIGATED,0,[Control Path: RNM] Runner Name: AzNetToolsRunners.RnmAsgUpdateAfterDeletingVMRunner Region: europewest Instance: azfRnmAsgUpdateAfterDeletingVMRunnereuropewestProd Phase: VM3_PING_VM1_Phase_2,8440829,[Control Path: RNM] Runner Name: AzNetToolsRunners.RnmAsgUpdateAfterDeletingVMRunner Region: europewest Instance: azfRnmAsgUpdateAfterDeletingVMRunnereuropewestProd Phase: VM3_PING_VM1_Phase_2,,CLOUDNET\NMAgent,62378,"[""CameThroughNITQueue""]",AzNetToolsRunners.RnmAsgUpdateAfterDeletingVMRunner,azfRnmAsgUpdateAfterDeletingVMRunnereuropewestProd,europewest,VM3_PING_VM1_Phase_2,Others,azf,2068f7fb-3afa-413b-9e82-548b0fcbfa76,Testing Failure,0,False Alarm/Transient,monitor healthy,,N/A,N/A,Other Teams
710884672,https://portal.microsofticm.com/imp/v5/incidents/details/710884672/summary,0,1,2025-11-09 00:00:00+00:00,2025-11-14 06:45:53.917000+00:00,2025-11-14 06:45:53.917000+00:00,2025-11-20 20:10:00.650000+00:00,,,,genevaautomation://routing/6558a292236342098b674ebc1e6bca80,10045,Cloudnet,71271,SDNAppliance,pbhuvana,3,ACTIVE,162,[NO CAPACITY][RunnerICM Aggregation CP] [Region: useast2euap] [Team Name: CLOUDNET\RNC],,,,CLOUDNET\SDNAppliance,71271,[],Unknown,,useast2euap,AggregatedPhase,Others,,,AggregatedPhase,0,,,,sshamaiengar,DRI,Other Teams
710982954,https://portal.microsofticm.com/imp/v5/incidents/details/710982954/summary,0,1,2025-11-09 00:00:00+00:00,2025-11-15 09:56:47.723000+00:00,2025-11-14 12:34:53.437000+00:00,2025-11-15 09:56:52.317000+00:00,2025-11-15 09:56:13.463000+00:00,2025-11-15 09:56:47.723000+00:00,azf-PrivateLinkIPBasedPLSDestinationIPChange-CP-V2,MDM://RNM_TRIAGE,10045,Cloudnet,39447,SDNE2ERunners,v-njammula,25,RESOLVED,0,[Control Path: PrivateLink][PLS UDR]  Runner Name: AzNetToolsRunners.PrivateLinkIPBasedPLSDestinationIPChange Region: useast2euap Instance: azfPrivateLinkIPBasedPLSDestinationIPChangeuseast2euapProd Phase: InitialDeployment,8225791,[Control Path: PrivateLink][PLS UDR]  Runner Name: AzNetToolsRunners.PrivateLinkIPBasedPLSDestinationIPChange Region: useast2euap Instance: azfPrivateLinkIPBasedPLSDestinationIPChangeuseast2euapProd Phase: InitialDeployment,"Found the below error signatures from Log : TRACETELEMETRYErrorCode: n/aErrorSignatures: Overall Bootstrap Scripts for all VMs result is: FalseAdditional Message:Runner VM Bootstrap Verification failed. Example ICM: 354121849. If this keeps happening during Runner Deployment stage, the Runner will not execute its actual testing scenarios at all, and it will emit 'no dp Metrics' and triggers an ICM. Auto-transferring to Runner team.Succeed to update incident: 710982954 severity from 2 to 25",CLOUDNET\SDNE2ERunners,39447,"[""M365 Incident Linking""]",AzNetToolsRunners.PrivateLinkIPBasedPLSDestinationIPChange,azfPrivateLinkIPBasedPLSDestinationIPChangeuseast2euapProd,useast2euap,InitialDeployment,Deployment RG,azf,77c3f3ce-0781-4bec-bd1b-694d780a058a,Deployment,0,Fixed with TSG,Restarted Runner,,Auto-Triage,Auto-Triage,Runner Team
710999677,https://portal.microsofticm.com/imp/v5/incidents/details/710999677/summary,0,1,2025-11-09 00:00:00+00:00,2025-12-16 17:57:09.563000+00:00,2025-11-14 13:35:28.767000+00:00,2025-12-16 17:57:42.313000+00:00,2025-12-16 17:55:41.457000+00:00,2025-12-16 17:57:09.563000+00:00,azf-PERunner-CP-V2,MDM://RNM_TRIAGE,10045,Cloudnet,39447,SDNE2ERunners,jeklarich,2,RESOLVED,0,[Control Path: PrivateLink] Runner Name: AzNetToolsRunners.PERunner Region: canadaeast Instance: azfPERunnercanadaeastPaircanadacentralProd Phase: InitialDeployment,8226360,[Control Path: PrivateLink] Runner Name: AzNetToolsRunners.PERunner Region: canadaeast Instance: azfPERunnercanadaeastPaircanadacentralProd Phase: InitialDeployment,Can't get SQL Quota in internal regions when deploying in BAMI tenant,CLOUDNET\SDNE2ERunners,39447,"[""InvalidTemplateDeployment"",""SkuNotAvailable""]",AzNetToolsRunners.PERunner,azfPERunnercanadaeastPaircanadacentralProd,canadaeast,InitialDeployment,Deployment RG,,,Deployment,0,Fixed with Hotfix,Runner instance was deonboarded,,N/A,N/A,Runner Team
711002840,https://portal.microsofticm.com/imp/v5/incidents/details/711002840/summary,0,1,2025-11-09 00:00:00+00:00,2025-11-14 13:47:13.767000+00:00,2025-11-14 13:47:13.767000+00:00,2025-11-17 04:53:36.603000+00:00,,,azf-PERunnerPLNSG-CP-V2,MDM://RNM_TRIAGE,10045,Cloudnet,10661,RNM,erlicai,3,ACTIVE,165,[Control Path: PrivateLink] Runner Name: AzNetToolsRunners.PERunnerPLNSG Region: canadaeast Instance: azfPERunnerPLNSGcanadaeastPaircanadacentralProd Phase: InitialDeployment,8226482,[Control Path: PrivateLink] Runner Name: AzNetToolsRunners.PERunnerPLNSG Region: canadaeast Instance: azfPERunnerPLNSGcanadaeastPaircanadacentralProd Phase: InitialDeployment,"Found the below error signatures from Log : TRACETELEMETRYErrorCode: n/aErrorSignatures: InvalidTemplateDeployment, SkuNotAvailable, SKUs have failed for Capacity RestrictionsAdditional Message:This is issue with SKUs have failed for Capacity Restrictions, auto transferring to Runner team.",CLOUDNET\RNM,10661,"[""InvalidTemplateDeployment"",""SkuNotAvailable""]",AzNetToolsRunners.PERunnerPLNSG,azfPERunnerPLNSGcanadaeastPaircanadacentralProd,canadaeast,InitialDeployment,Deployment RG,,,Deployment,0,,,,erlicai,DRI,Xinyan Team
711310837,https://portal.microsofticm.com/imp/v5/incidents/details/711310837/summary,1,1,2025-11-09 00:00:00+00:00,2025-11-17 05:55:37.130000+00:00,2025-11-15 07:49:42.127000+00:00,2025-11-17 05:55:41.027000+00:00,2025-11-17 05:55:10.567000+00:00,2025-11-17 05:55:37.130000+00:00,RNC-SharedVNetNicCaUpdateRunner-CP,MDM://RNC_TRIAGE,10045,Cloudnet,39447,SDNE2ERunners,v-ssharoneva,3,RESOLVED,0,[Control Path: RNC] Runner Name: AzNetToolsRunners.SharedVNetNicCaUpdateRunner Region: uscentraleuap Instance: azfRNCSharedVNetNicCaUpdateRunneruscentraleuapProd Phase: CleanupProviderResourceGroups,,,,CLOUDNET\SDNE2ERunners,39447,[],AzNetToolsRunners.SharedVNetNicCaUpdateRunner,azfRNCSharedVNetNicCaUpdateRunneruscentraleuapProd,uscentraleuap,CleanupProviderResourceGroups,Others,azfRNC,77c3f3ce-0781-4bec-bd1b-694d780a058a,Testing Failure,0,Fixed with TSG,Restarted runner,,sdoddini,DRI,Runner Team
711341009,https://portal.microsofticm.com/imp/v5/incidents/details/711341009/summary,0,1,2025-11-09 00:00:00+00:00,2025-11-15 09:58:15.377000+00:00,2025-11-15 09:58:15.377000+00:00,2025-11-15 11:33:16.487000+00:00,,,azf-PrivateLinkIPBasedPLSDestinationIPChange-CP-V2,MDM://RNM_TRIAGE,10045,Cloudnet,10661,RNM,sdoddini,3,ACTIVE,167,[Control Path: PrivateLink][PLS UDR]  Runner Name: AzNetToolsRunners.PrivateLinkIPBasedPLSDestinationIPChange Region: useast2euap Instance: azfPrivateLinkIPBasedPLSDestinationIPChangeuseast2euapProd Phase: InitialDeployment,,,,CLOUDNET\RNM,10661,"[""M365 Incident Linking""]",AzNetToolsRunners.PrivateLinkIPBasedPLSDestinationIPChange,azfPrivateLinkIPBasedPLSDestinationIPChangeuseast2euapProd,useast2euap,InitialDeployment,Deployment RG,azf,77c3f3ce-0781-4bec-bd1b-694d780a058a,Deployment,0,,,,sdoddini,DRI,Xinyan Team
711343967,https://portal.microsofticm.com/imp/v5/incidents/details/711343967/summary,0,0,2025-11-09 00:00:00+00:00,2025-11-15 20:11:07.873000+00:00,2025-11-15 10:11:07.983000+00:00,2025-11-15 20:11:07.870000+00:00,2025-11-15 20:11:07.873000+00:00,,azf-AnmCPPublic-Sev25,MDM://AzureNetworkManager,10045,Cloudnet,60163,ManagedNetworkController,,25,MITIGATED,0,[Control Path: AVNMCP] Runner Name: AzNetToolsRunners.AnmCPPublicRoutingCommit Region: uaen Instance: azfAnmCPPublicRoutingCommituaenProd,,,,,,[],AzNetToolsRunners.AnmCPPublicRoutingCommit,,uaen,AggregatedPhase,Others,,,AggregatedPhase,0,,Incident is mitigated by the monitor azf-AnmCPPublic-Sev25 because the watchdogs associated with this incident have reported healthy at least 10 times in last 270.0 mins for resource resource://AzNetToolsRunners/azf-AnmCPPublic-CP-RunnerInstance/uaen_azfAnmCPPublicRoutingCommituaenProd_AzNetToolsRunners.AnmCPPublicRoutingCommit.,,N/A,N/A,Xinyan Team
711343977,https://portal.microsofticm.com/imp/v5/incidents/details/711343977/summary,0,0,2025-11-09 00:00:00+00:00,2025-11-15 20:11:14.143000+00:00,2025-11-15 10:11:11.520000+00:00,2025-11-15 20:11:14.143000+00:00,2025-11-15 20:11:14.143000+00:00,,azf-AnmCPPublic-Sev25,MDM://AzureNetworkManager,10045,Cloudnet,60163,ManagedNetworkController,,25,MITIGATED,0,[Control Path: AVNMCP] Runner Name: AzNetToolsRunners.AnmCPPublicRoutingCommit Region: asiasoutheast Instance: azfAnmCPPublicRoutingCommitasiasoutheastProd,,,,,,[],AzNetToolsRunners.AnmCPPublicRoutingCommit,,asiasoutheast,AggregatedPhase,Others,,,AggregatedPhase,0,,Incident is mitigated by the monitor azf-AnmCPPublic-Sev25 because the watchdogs associated with this incident have reported healthy at least 10 times in last 270.0 mins for resource resource://AzNetToolsRunners/azf-AnmCPPublic-CP-RunnerInstance/asiasoutheast_azfAnmCPPublicRoutingCommitasiasoutheastProd_AzNetToolsRunners.AnmCPPublicRoutingCommit.,,N/A,N/A,Xinyan Team
711344008,https://portal.microsofticm.com/imp/v5/incidents/details/711344008/summary,0,0,2025-11-09 00:00:00+00:00,2025-11-15 19:41:11.227000+00:00,2025-11-15 10:11:15.460000+00:00,2025-11-15 19:41:11.237000+00:00,2025-11-15 19:41:11.227000+00:00,,azf-AnmCPPublic-Sev25,MDM://AzureNetworkManager,10045,Cloudnet,60163,ManagedNetworkController,,25,MITIGATED,0,[Control Path: AVNMCP] Runner Name: AzNetToolsRunners.AnmCPPublicRoutingCommit Region: newzealandn Instance: azfAnmCPPublicRoutingCommitnewzealandnProd,,,,,,[],AzNetToolsRunners.AnmCPPublicRoutingCommit,,newzealandn,AggregatedPhase,Others,,,AggregatedPhase,0,,Incident is mitigated by the monitor azf-AnmCPPublic-Sev25 because the watchdogs associated with this incident have reported healthy at least 10 times in last 270.0 mins for resource resource://AzNetToolsRunners/azf-AnmCPPublic-CP-RunnerInstance/newzealandn_azfAnmCPPublicRoutingCommitnewzealandnProd_AzNetToolsRunners.AnmCPPublicRoutingCommit.,,N/A,N/A,Xinyan Team
711344025,https://portal.microsofticm.com/imp/v5/incidents/details/711344025/summary,0,0,2025-11-09 00:00:00+00:00,2025-11-15 20:41:12.937000+00:00,2025-11-15 10:11:18.613000+00:00,2025-11-15 20:41:12.933000+00:00,2025-11-15 20:41:12.937000+00:00,,azf-AnmCPPublic-Sev25,MDM://AzureNetworkManager,10045,Cloudnet,60163,ManagedNetworkController,,25,MITIGATED,0,[Control Path: AVNMCP] Runner Name: AzNetToolsRunners.AnmCPPublicRoutingCommit Region: koreasouth Instance: azfAnmCPPublicRoutingCommitkoreasouthProd,,,,,,[],AzNetToolsRunners.AnmCPPublicRoutingCommit,,koreasouth,AggregatedPhase,Others,,,AggregatedPhase,0,,Incident is mitigated by the monitor azf-AnmCPPublic-Sev25 because the watchdogs associated with this incident have reported healthy at least 10 times in last 270.1 mins for resource resource://AzNetToolsRunners/azf-AnmCPPublic-CP-RunnerInstance/koreasouth_azfAnmCPPublicRoutingCommitkoreasouthProd_AzNetToolsRunners.AnmCPPublicRoutingCommit.,,N/A,N/A,Xinyan Team
